name,result,place,country,category
Волков Денис,4:43:31,8371,Россия,М41
Наумов Виктор,4:43:33,8372,Россия,М32
Дроздов Александр,4:43:33,8373,Россия,М32
Верникович Ипполит,4:43:33,8374,Россия,М40
Keeree Tharin,4:43:35,8375,Таиланд,Ж30
Шипицын Алексей,4:43:35,8376,Россия,М37
Деревцов Сергей,4:43:35,8376,Россия,М32
Герасимов Виктор,4:43:42,8378,Россия,М33
Bossi Giuseppe,4:43:43,8379,Россия,М55
Кусакин Александр,4:43:44,8380,Россия,М31
Шантыз Олег,4:43:45,8381,Россия,М38
Шулепин Сергей,4:43:46,8382,Россия,М44
Недре Юрий,4:43:47,8383,Россия,М34
Тихонов Алексей,4:43:48,8384,Россия,М38
Зуев Сергей,4:43:50,8385,Россия,М34
Фролов Владимир,4:43:51,8386,Россия,М37
Копыток Андрей,4:43:53,8387,Россия,М40
Kochetkov Sergey,4:43:53,8388,Россия,М47
Наумов Валерий,4:43:53,8389,Россия,М63
Жаворонков Иван,4:43:56,8390,Россия,М39
Лищенко Роман,4:43:59,8391,Россия,М29
Пыркина Юлия,4:44:00,8392,Россия,Ж33
Маслов Дмитрий,4:44:01,8393,Россия,М30
Лапшин Максим,4:44:03,8394,Россия,М28
Сапаров Игорь,4:44:03,8395,Россия,М47
Поляков Юрий,4:44:03,8396,Россия,М43
Borkowski Mariusz,4:44:04,8397,Польша,М43
Stoppel Wladimir,4:44:04,8398,Германия,М32
Мамаев Дмитрий,4:44:06,8399,Россия,М54
Zavatskiy Aleksandr,4:44:07,8400,Россия,М27
Sachs Angelika,4:44:08,8401,Германия,Ж28
Syurdyaeva Tatyana,4:44:08,8402,Россия,Ж29
Turello Naldo,4:44:09,8403,Италия,М64
Симонова Александра,4:44:09,8404,Россия,Ж30
Chiaranda Gianfranco,4:44:12,8405,Италия,М70
Ефремов Владимир,4:44:15,8406,Россия,М46
Жукова Дарья,4:44:18,8407,Россия,Ж29
Пономарев Данил,4:44:19,8408,Россия,М23
Бабкин Михаил,4:44:20,8409,Россия,М51
Малахов Расим,4:44:21,8410,Россия,М37
Гаврищук Александр,4:44:23,8411,Россия,М33
Чембулатов Максим,4:44:24,8412,Россия,М28
Liu Yan,4:44:25,8413,КНР,Ж33
Savic Vladimir,4:44:25,8414,Словения,М76
Чернецов Алексей,4:44:25,8415,Россия,М42
Оверина Людмила,4:44:27,8416,Россия,Ж38
Остроумова Евгения,4:44:27,8417,Россия,Ж27
Егоров Александр,4:44:28,8418,Россия,М34
Ваненков Илья,4:44:30,8419,Россия,М35
Conrad Tommy Broe,4:44:31,8420,Дания,М35
Hashimoto Ai,4:44:31,8421,Япония,Ж37
Махмудова Галина,4:44:34,8422,Россия,Ж36
Houmann Maria,4:44:34,8423,Дания,Ж27
Лакетченко Максим,4:44:34,8424,Россия,М31
Звягин Константин,4:44:34,8425,Россия,М44
Gomarnikov Igor,4:44:35,8426,Россия,М39
Salimbene Giorgio,4:44:37,8427,Италия,М63
Самоходкин Александр,4:44:38,8428,Россия,М29
Уханов Валентин,4:44:39,8429,Россия,М68
Абдрашиков Риян,4:44:40,8430,Россия,М28
Lu Teng,4:44:41,8431,КНР,М40
Бесполденов Сергей,4:44:43,8432,Россия,М26
Гаврищук Максим,4:44:43,8433,Россия,М30
Yang Xiaoping,4:44:44,8434,КНР,М51
Wang Yinxiang,4:44:44,8435,КНР,М49
Мотунов Артем,4:44:46,8436,Россия,М39
Морозов Константин,4:44:47,8437,Украина,М47
Коэн Альберт,4:44:49,8438,Россия,М32
Рязанцев Игорь,4:44:49,8439,Россия,М31
Harrison William,4:44:49,8440,США,М53
Gren Johanna,4:44:50,8441,Швеция,Ж27
Zhou Jie,4:44:51,8442,КНР,М47
Самсонова Светлана,4:44:51,8443,Россия,Ж28
Гусев Сергей,4:44:52,8444,Россия,М47
Пуликова Ирина,4:44:53,8445,Россия,Ж28
Божко Александр,4:44:55,8446,Россия,М23
Ярбулов Ринат,4:44:56,8447,Россия,М39
Сиренко Александр,4:44:56,8448,Россия,М29
Воронов Максим,4:44:57,8449,Россия,М43
Ищук Алина,4:44:57,8450,Россия,Ж30
Романов Александр,4:44:59,8451,Россия,М41
Корабейников Максим,4:44:59,8452,Россия,М41
Чинчук Виктория,4:44:59,8453,Россия,Ж29
Tsirkunov Sergey,4:45:00,8454,Россия,М35
Нешта Антон,4:45:01,8455,Россия,М36
Анисов Сергей,4:45:02,8456,Россия,М47
Федорова Екатерина,4:45:05,8457,Россия,Ж28
Виниченко Александр,4:45:08,8458,Россия,М31
Милашкин Александр,4:45:09,8459,Россия,М41
Паршутин Михаил,4:45:09,8460,Россия,М34
Donets Veronika,4:45:10,8461,Россия,Ж34
Асеев Андрей,4:45:11,8462,Россия,М34
Каратеев Роман,4:45:12,8463,Россия,М29
Зуев Александр,4:45:12,8464,Россия,М31
Шаргородский Дмитрий,4:45:14,8465,Россия,М27
Алякритский Михаил,4:45:15,8466,Россия,М43
Watanasiriroch Mont,4:45:16,8467,Таиланд,М37
Аринархов Евгений,4:45:18,8468,Россия,М43
Малахов Михаил,4:45:20,8469,Россия,М50
Dami Anamelia,4:45:20,8470,Бразилия,Ж59
Romanenko Natalia,4:45:20,8471,Россия,Ж24
Gilmanov Marat,4:45:21,8472,Россия,М44
Луппов Андрей,4:45:21,8473,Россия,М29
Смирнова Марина,4:45:21,8474,Россия,Ж30
Mitsuoka Tomoko,4:45:21,8475,Япония,Ж61
Поветкин Владимир,4:45:21,8476,Россия,М43
Ilichev Artem,4:45:23,8477,Россия,М29
Лукина Дарья,4:45:26,8478,Россия,Ж35
Щегольков Сергей,4:45:26,8479,Россия,М28
Миколенко Сергей,4:45:27,8480,Россия,М38
Коэн Эдуард,4:45:27,8481,Россия,М32
Kalinka Yulia,4:45:28,8482,Россия,Ж33
Sazonov Vladimir,4:45:32,8483,Россия,М53
Таций Егор,4:45:34,8484,Россия,М33
Мышко Всеволод,4:45:37,8485,Россия,М28
Потуроев Андрей,4:45:37,8486,Россия,М29
Удалова Кристина,4:45:37,8487,Россия,Ж28
Жигалко Алексей,4:45:38,8488,Россия,М39
Кулагин Владимир,4:45:45,8489,Россия,М45
Клюс Сергей,4:45:45,8490,Россия,М18
Виноградов Андрей,4:45:46,8491,Россия,М55
Кириллов Алексей,4:45:48,8492,Россия,М31
Ключиков Евгений,4:45:49,8493,Россия,М25
Кутлин Игорь,4:45:49,8494,Россия,М27
Лапушкин Дмитрий,4:45:51,8495,Россия,М31
Максименко Андрей,4:45:52,8496,Россия,М41
Артамонов Сергей,4:45:53,8497,Россия,М40
Афанасьева Анастасия,4:45:53,8498,Россия,Ж37
Комарова Юлия,4:45:54,8499,Россия,Ж43
Тельных Юрий,4:45:54,8500,Россия,М26
Grinblat Boris,4:45:54,8501,Россия,М55
Семенкова Ольга,4:45:54,8502,Россия,Ж37
Жданеев Олег,4:45:54,8503,Россия,М40
Yuan Yong,4:45:55,8504,КНР,М57
Деркач Евгений,4:45:55,8505,Россия,М36
Шарапов Андрей,4:45:56,8506,Россия,М41
Пак Александр,4:45:58,8507,Россия,М49
Гуркин Дмитрий,4:45:59,8508,Россия,М38
Жаркова Евгения,4:45:59,8509,Россия,Ж24
Сухова Мария,4:46:01,8510,Россия,Ж41
Денисов Антон,4:46:01,8511,Россия,М35
Федотов Александр,4:46:01,8512,Россия,М41
Булаев Александр,4:46:03,8513,Россия,М42
Tangtanakitroj Siripornchai,4:46:05,8514,Таиланд,М38
Дружкова Марина,4:46:06,8515,Россия,Ж45
Jaruwettrakul Sirirut,4:46:07,8516,Таиланд,Ж41
Patanaphonkornsakul Peraboon,4:46:08,8517,Таиланд,М39
Лянка Иван,4:46:09,8518,Россия,М18
Духновский Владислав,4:46:11,8519,Россия,М42
Третьяков Александр,4:46:11,8520,Россия,М38
Межибор Евгений,4:46:11,8521,Россия,М40
Сарыгин Александр,4:46:13,8522,Россия,М30
Завидонов Андрей,4:46:17,8523,Россия,М48
Xiaodong Mao,4:46:18,8524,КНР,М45
Келембет Юрий,4:46:18,8525,Россия,М50
Jensen Hans-Joern,4:46:20,8526,Дания,М67
Ярчук Виталий,4:46:20,8527,Россия,М32
Щепкин Алексей,4:46:21,8528,Россия,М50
Тараканов Максим,4:46:21,8529,Россия,М52
Трушакова Татьяна,4:46:24,8530,Россия,Ж36
Dragoman Zsolt,4:46:26,8531,Венгрия,М57
Makhmudov Makhsud,4:46:26,8532,Узбекистан,М41
Сырчина Наталья,4:46:27,8533,Россия,Ж25
Каражелез Александр,4:46:28,8534,Россия,М39
Лиханов Александр,4:46:28,8535,Россия,М24
Холмогоров Александр,4:46:29,8536,Россия,М31
Кравцов Роман,4:46:30,8537,Россия,М43
Mikhaylov Kirill,4:46:32,8538,Россия,М30
Yuenyongviwat Varah,4:46:33,8539,Таиланд,М37
Волкова Лилия,4:46:33,8540,Россия,Ж40
Журенков Дмитрий,4:46:33,8541,Россия,М36
Чухнова Алена,4:46:36,8542,Россия,Ж33
Ганихин Дмитрий,4:46:36,8543,Россия,М20
Huo Zhimin,4:46:38,8544,КНР,М66
Изотов Анатолий,4:46:38,8545,Россия,М44
Мусолов Вячеслав,4:46:39,8546,Россия,М31
Козловцев Александр,4:46:40,8547,Россия,М45
Azimzad Shima,4:46:41,8548,Иран,Ж31
Daraei Morvarid,4:46:41,8549,Иран,Ж27
Славский Сергей,4:46:42,8550,Россия,М33
Погонец Валерий,4:46:42,8551,Россия,М56
Митрофанова Екатерина,4:46:42,8552,Россия,Ж31
Гущин Игорь,4:46:43,8553,Россия,М46
Малявко Дмитрий,4:46:46,8554,Россия,М42
Алексеичев Михаил,4:46:49,8555,Россия,М56
Власов Андрей,4:46:50,8556,Россия,М48
Vlasov Andrey,4:46:51,8557,Россия,М48
Калита Нина,4:46:51,8558,Россия,Ж39
Паладийчук Александр,4:46:52,8559,Россия,М45
Кузнецов Дмитрий,4:46:52,8560,Россия,М50
Журавлёв Юрий,4:46:52,8561,Россия,М30
Федяй Дмитрий,4:46:53,8562,Россия,М34
Wei Pengfei,4:46:54,8563,КНР,М38
Таугазова Нелли,4:46:54,8564,Россия,Ж32
Живоложнова Ирина,4:46:54,8565,Россия,Ж30
Анисимов Виктор,4:46:55,8566,Россия,М24
Калугин Артем,4:46:55,8567,Россия,М25
Reese Bernhard,4:47:01,8568,Германия,М57
Глинкин Владимир,4:47:04,8569,Россия,М29
Капсамун Дмитрий,4:47:05,8570,Россия,М35
Gyongy Krisztina,4:47:05,8571,Венгрия,Ж38
Дансорунов Баир,4:47:05,8572,Россия,М27
Васильева Анна,4:47:08,8573,Россия,Ж26
Замошников Константин,4:47:10,8574,Россия,М37
Seah Keh chin,4:47:14,8575,Малайзия,М51
Байкин Александр,4:47:16,8576,Россия,М33
Аслаев Александр,4:47:18,8577,Россия,М70
Шевченко Сергей,4:47:21,8578,Россия,М42
Чупин Иван,4:47:24,8579,Россия,М30
Yeung Kam fung annie,4:47:25,8580,Гонконг,Ж54
Cheung Yiu wah,4:47:25,8581,Гонконг,М57
Uspensky Sergey,4:47:26,8582,Россия,М41
Karelova Natalia,4:47:26,8583,Россия,Ж27
Ульянова Кристина,4:47:27,8584,Россия,Ж24
Ким Виолетта,4:47:28,8585,Россия,Ж30
Иванцов Тимофей,4:47:30,8586,Россия,М37
Taibassarova Zhadra,4:47:31,8587,Казахстан,Ж28
Nassirian Ava,4:47:31,8588,Иран,Ж29
Волков Михаил,4:47:31,8589,Россия,М31
Maddox Maria,4:47:34,8590,США,Ж31
Starostova Gyuzeliya,4:47:35,8591,Россия,Ж49
Заборский Дмитрий,4:47:37,8592,Россия,М31
Александров Ярослав,4:47:37,8593,Россия,М43
Близнюк Александр,4:47:39,8594,Россия,М37
Белик Анна,4:47:39,8595,Россия,Ж35
Битаров Артур,4:47:40,8596,Россия,М40
Сорокин Дмитрий,4:47:42,8597,Россия,М45
Курчатова Ольга,4:47:42,8598,Россия,Ж58
Титов Олег,4:47:43,8599,Россия,М49
Заплатин Егор,4:47:43,8599,Россия,М24
Синюкаев Игорь,4:47:44,8601,Россия,М36
Никулин Никита,4:47:44,8602,Россия,М35
Колесников Борис,4:47:45,8603,Россия,М30
Афонин Юрий,4:47:46,8604,Россия,М55
Blagov Vladislav,4:47:46,8605,Россия,М43
Семененко Михаил,4:47:47,8606,Россия,М50
Нефедова Наталья,4:47:47,8607,Россия,Ж46
Федоров Александр,4:47:48,8608,Россия,М55
Ахмедов Ильхом,4:47:49,8609,Россия,М28
Siftar Jozica,4:47:49,8610,Словения,Ж66
Киреева Елена,4:47:49,8611,Россия,Ж56
Чудаков Дмитрий,4:47:49,8612,Россия,М32
Lertsaroj Pijarin,4:47:53,8613,Таиланд,Ж30
Волков Герман,4:47:54,8614,Россия,М22
Голец Галина,4:47:54,8615,Россия,Ж34
Boonprakob Chayanop,4:47:54,8616,Таиланд,М35
Климашенок Юрий,4:47:55,8617,Белоруссия,М34
Черемисина Оксана,4:47:56,8618,Россия,Ж35
Усенко Наталья,4:47:56,8619,Россия,Ж33
Tsaregorodtsev Alexey,4:47:56,8620,Россия,М34
Хасаншин Родион,4:47:56,8621,Россия,М31
Maerov Roman,4:47:57,8622,Россия,М34
Маликова Марина,4:47:59,8623,Россия,Ж54
Плясунов Дмитрий,4:48:02,8624,Россия,М38
Ивановский Сергей,4:48:04,8625,Россия,М39
Высоцкий Владислав,4:48:05,8626,Россия,М47
Алтабаев Роман,4:48:05,8627,Россия,М36
Deetho Tawee,4:48:06,8628,Таиланд,М41
Bocharov Vasiliy,4:48:07,8629,Россия,М42
Полетаев Владислав,4:48:10,8630,Россия,М37
Maynard Chris,4:48:11,8631,Великобритания,М48
Барнашов Сергей,4:48:12,8632,Россия,М42
Лебедев Сергей,4:48:13,8633,Россия,М41
Knobel Andre,4:48:13,8634,ЮАР,М62
Aldea Ivan,4:48:13,8635,Испания,М41
Chen Xiuwen,4:48:13,8636,КНР,Ж55
Serikov Pavel,4:48:16,8637,Россия,М30
Вязьмин Евгений,4:48:18,8638,Россия,М35
Шугарова Анна,4:48:18,8639,Россия,Ж24
Kucheruk Dmitry,4:48:19,8640,Россия,М34
Охотников Владимир,4:48:22,8641,Россия,М64
Зубков Павел,4:48:24,8642,Россия,М35
Польшаков Виталий,4:48:25,8643,Россия,М30
Никитин Эльдар,4:48:26,8644,Россия,М28
Мареев Артем,4:48:26,8645,Россия,М33
Кочмин Виктор,4:48:28,8646,Россия,М62
Чумичев Александр,4:48:29,8647,Россия,М34
Обуденкова Анастасия,4:48:31,8648,Россия,Ж28
Азизова Фарида,4:48:32,8649,Россия,Ж34
Гнатив Елизавета,4:48:32,8650,Белоруссия,Ж34
Кулагина Ольга,4:48:35,8651,Россия,Ж25
Константинов Александр,4:48:37,8652,Россия,М39
Монахова Евгения,4:48:37,8653,Россия,Ж39
Пракс Иван,4:48:38,8654,Россия,М27
Дудиков Евгений,4:48:38,8655,Россия,М33
Мудрая Александра,4:48:38,8656,Россия,Ж35
Корнилов Сергей,4:48:38,8657,Россия,М44
Нестеров Илья,4:48:39,8658,Россия,М24
Заикина Анастасия,4:48:40,8659,Россия,Ж27
Грачёв Николай,4:48:41,8660,Россия,М49
Орлов Виталий,4:48:41,8661,Россия,М29
Крымский Александр,4:48:42,8662,Россия,М29
Выдашенко Павел,4:48:46,8663,Россия,М36
Peleg Arie,4:48:47,8664,Израиль,М55
Королев Антон,4:48:48,8665,Россия,М30
Sweeney Chris,4:48:49,8666,Великобритания,М49
Shacklady Francesca,4:48:50,8667,Ирландия,Ж44
Виноградова Александра,4:48:52,8668,Россия,Ж36
Франк Ирина,4:48:53,8669,Россия,Ж30
Деев Алексей,4:48:54,8670,Россия,М33
Петрина Ирина,4:48:54,8671,Россия,Ж40
Артюшкова Оксана,4:48:55,8672,Россия,Ж33
Mikhaylov Aleksey,4:48:55,8673,Россия,М38
Кузнецов Александр,4:48:56,8674,Россия,М30
Iida Shuichi,4:48:57,8675,Япония,М49
Трусов Дмитрий,4:48:57,8676,Россия,М31
Барыбин Константин,4:49:00,8677,Россия,М34
Fraiman Jeffrey,4:49:01,8678,США,М35
Малахова Екатерина,4:49:02,8679,Россия,Ж33
Посадская Наталья,4:49:03,8680,Россия,Ж40
Кияшко Василий,4:49:04,8681,Россия,М27
Marinin Alexey,4:49:06,8682,Россия,М23
Бурков Геннадий,4:49:07,8683,Россия,М38
Мишкин Павел,4:49:08,8684,Россия,М38
Косоруков Егор,4:49:10,8685,Россия,М27
Губарев Сергей,4:49:10,8685,Россия,М38
Сухорученков Алексей,4:49:10,8687,Россия,М26
Косорукова Алена,4:49:11,8688,Россия,Ж27
Vainberg Marat,4:49:13,8689,Молдавия,М45
Amore Ampeglio,4:49:17,8690,Италия,М44
Каргина Анна,4:49:17,8691,Россия,Ж29
Скрипак Екатерина,4:49:18,8692,Россия,Ж28
Московский Борис,4:49:19,8693,Россия,М47
Кулаков Игорь,4:49:22,8694,Россия,М30
Шахматов Алексей,4:49:23,8695,Россия,М30
Гришин Александр,4:49:24,8696,Россия,М25
Пугач Александр,4:49:24,8697,Россия,М40
Жарков Сергей,4:49:27,8698,Россия,М36
Олейник Андрей,4:49:29,8699,Россия,М38
Слободчикова Татьяна,4:49:32,8700,Россия,Ж43
Cheng Yan,4:49:33,8701,КНР,М37
Белотелов Андрей,4:49:33,8702,Россия,М28
Cheng Yang,4:49:36,8703,КНР,М39
Горшков Вячеслав,4:49:37,8704,Россия,М48
Батяев Евгений,4:49:38,8705,Россия,М49
Ефанов Вячеслав,4:49:39,8706,Россия,М29
Лапковский Павел,4:49:39,8707,Россия,М52
Белов Алексей,4:49:39,8708,Россия,М26
Гареев Марсель,4:49:42,8709,Россия,М32
Belousov Nikolay,4:49:42,8710,Россия,М22
Nikolaev Alexey,4:49:43,8711,Россия,М42
Демьянова Алена,4:49:44,8712,Россия,Ж24
Компанцева Татьяна,4:49:49,8713,Россия,Ж33
Молчанов Михаил,4:49:50,8714,Россия,М38
Rehman Sameer,4:49:51,8715,Великобритания,М34
Tangprakhon Arthit,4:49:52,8716,Таиланд,М54
Крошкин Константин,4:49:54,8717,Россия,М36
Фатнева Екатерина,4:49:54,8718,Россия,Ж30
Болгова Екатерина,4:49:57,8719,Россия,Ж34
Корнеев Алексей,4:49:58,8720,Россия,М33
Лазарова Зарина,4:49:58,8721,Россия,Ж24
Лобанов Петр,4:49:58,8722,Россия,М38
Сулейманов Алмаз,4:49:59,8723,Россия,М28
Balobanova Julia,4:50:01,8724,Россия,Ж40
Фаслер Сергей,4:50:02,8725,Россия,М32
Антаков Евгений,4:50:03,8726,Россия,М33
Баймуканов Ерлан,4:50:04,8727,Казахстан,М32
Безкровная Светлана,4:50:06,8728,Россия,Ж54
Krasnova Anastasiia,4:50:10,8729,Россия,Ж33
Николаенков Владимир,4:50:11,8730,Россия,М42
Новичков Константин,4:50:13,8731,Россия,М38
Дахов Николай,4:50:13,8732,Россия,М24
Мазепин Кирилл,4:50:13,8733,Россия,М22
Катаев Семен,4:50:16,8734,Россия,М31
Заплатин Никита,4:50:16,8735,Россия,М27
Мельников Виталий,4:50:17,8736,Россия,М34
Шарапов Дмитрий,4:50:18,8737,Россия,М33
Горбунов Дмитрий,4:50:20,8738,Россия,М34
Богданова Юлия,4:50:22,8739,Россия,Ж33
Кириллова Марианна,4:50:26,8740,Россия,Ж27
Исмагилов Роман,4:50:26,8741,Россия,М27
Удачный Эдуард,4:50:26,8742,Россия,М27
Колосков Евгений,4:50:26,8743,Россия,М40
Garreau Remi,4:50:27,8744,Франция,М69
Кудрявцев Роман,4:50:28,8745,Россия,М23
Столяров Всеволод,4:50:30,8746,Россия,М21
Bronnov Pavel,4:50:30,8747,Россия,М29
Padoin Diego,4:50:32,8748,Италия,М58
Рудаков Александр,4:50:34,8749,Россия,М34
Дегтярёва Татьяна,4:50:35,8750,Россия,Ж28
Калинкин Александр,4:50:37,8751,Россия,М41
Кемарская Анна,4:50:40,8752,Россия,Ж29
Янченко Вера,4:50:40,8753,Россия,Ж35
Путяйкина Татьяна,4:50:43,8754,Россия,Ж32
Smolar Julius,4:50:44,8755,Словакия,М73
Богданова Любовь,4:50:46,8756,Россия,Ж63
Poletaev Dmitry,4:50:49,8757,Россия,М44
Цветкова Наталья,4:50:52,8758,Россия,Ж40
Рассомагин Александр,4:50:53,8759,Россия,М30
Зимаков Константин,4:50:54,8760,Россия,М32
Губарьков Олег,4:50:54,8761,Россия,М30
Строганов Артём,4:50:55,8762,Россия,М46
Смирнова Марина,4:50:57,8763,Россия,Ж24
Дубинин Денис,4:50:57,8764,Россия,М33
Высоков Алексей,4:50:58,8765,Россия,М32
Gelinas Gabrielle,4:50:59,8766,США,Ж29
Евченко Валерия,4:51:00,8767,Россия,Ж25
Tian Guangsheng,4:51:04,8768,КНР,М58
Юревич Максим,4:51:04,8769,Россия,М23
Минаев Андрей,4:51:08,8770,Россия,М42
Горохов Константин,4:51:10,8771,Россия,М69
Лиджиев Баатр,4:51:10,8772,Россия,М39
Куликов Сергей,4:51:11,8773,Россия,М36
Ulianov Aleksei,4:51:11,8774,Канада,М29
Annetts Marika,4:51:11,8775,Австралия,Ж38
Нажиев Нурсултан,4:51:13,8776,Киргизия,М27
Кириллова Светлана,4:51:13,8777,Россия,Ж24
Демиденко Екатерина,4:51:15,8778,Россия,Ж51
Vasilkova Julia,4:51:15,8779,Россия,Ж28
Махно Максим,4:51:15,8780,Россия,М27
Красновский Олег,4:51:16,8781,Россия,М58
Кутаев Казбек,4:51:18,8782,Россия,М42
Чепурнов Максим,4:51:18,8783,Россия,М39
Ларина Юлия,4:51:21,8784,Россия,Ж30
Пронский Алексей,4:51:23,8785,Россия,М31
Батраков Николай,4:51:24,8786,Россия,М35
Curlej Jozef,4:51:25,8787,Словакия,М68
Уляшев Александр,4:51:25,8788,Россия,М60
Чадаев Роман,4:51:26,8789,Россия,М24
Долгачева Валерия,4:51:27,8790,Россия,Ж25
Казаков Артем,4:51:29,8791,Россия,М30
Бережной Вадим,4:51:29,8792,Россия,М48
Ильченко Александр,4:51:30,8793,Россия,М35
Коваленко Сергей,4:51:30,8794,Россия,М39
Гириева Ирина,4:51:30,8795,Россия,Ж36
Иванов Антон,4:51:31,8796,Россия,М27
Tseng Yuan ming,4:51:31,8797,КитайскаяРеспублика,М63
Nyman Stefan,4:51:32,8798,Швеция,М50
Miyazawa Etsuko,4:51:33,8799,Япония,Ж46
Дравсаль Марина,4:51:34,8800,Россия,Ж34
Козлов Денис,4:51:35,8801,Россия,М34
Братухин Артем,4:51:37,8802,Россия,М35
Громов Александр,4:51:39,8803,Россия,М41
Менделев Константин,4:51:40,8804,Белоруссия,М30
Алексеенков Олег,4:51:41,8805,Россия,М44
Reinker Michael,4:51:41,8806,Германия,М52
Сажин Александр,4:51:41,8807,Россия,М36
Льяноф Алан-Ахмед,4:51:41,8808,Россия,М39
Levchenko Artem,4:51:45,8809,Россия,М30
Возвышаев Максим,4:51:45,8810,Россия,М39
Ветвинский Андрей,4:51:47,8811,Россия,М36
Pangin Mark,4:51:47,8812,Россия,М18
Парамонова Анна,4:51:48,8813,Россия,Ж32
Кобзев Игорь,4:51:48,8814,Россия,М49
Ермиленкова Валентина,4:51:49,8815,Россия,Ж26
Скопинцева Ольга,4:51:50,8816,Россия,Ж36
Баженова Надежда,4:51:50,8817,Россия,Ж33
Антонов Роман,4:51:56,8818,Россия,М32
Любченко Андрей,4:51:56,8819,Казахстан,М28
Арбузов Кирилл,4:51:57,8820,Россия,М35
Хлестунов Михаил,4:51:58,8821,Россия,М33
Сабуров Илья,4:51:59,8822,Россия,М37
Стреленко Юлия,4:52:00,8823,Россия,Ж44
Моисеев Александр,4:52:04,8824,Россия,М38
Ахмедов Дамир,4:52:04,8825,Россия,М30
Fan Chun hung simon,4:52:06,8826,Гонконг,М46
Rawoens Ben,4:52:08,8827,Бельгия,М42
Луц Дмитрий,4:52:08,8828,Россия,М28
Воробьев Илья,4:52:09,8829,Россия,М38
Проданов Михаил,4:52:10,8830,Россия,М31
Ткачев Дмитрий,4:52:10,8831,Россия,М31
Wang Shikun,4:52:11,8832,КНР,М36
Поляченков Григорий,4:52:11,8833,Россия,М40
Kyrylenko Dmytro,4:52:11,8834,Украина,М37
Молочков Алексей,4:52:12,8835,Россия,М39
Чернышова Екатерина,4:52:12,8836,Россия,Ж30
Устинов Максим,4:52:14,8837,Россия,М43
Абрамова Надежда,4:52:14,8838,Россия,Ж44
Zuev Dmitriy,4:52:16,8839,Россия,М31
Кузьмин Николай,4:52:17,8840,Россия,М23
Dudin Ivan,4:52:17,8841,Россия,М32
Lysenko Alexandra,4:52:19,8842,Россия,Ж35
Балахонова Елена,4:52:21,8843,Россия,Ж33
Муриева Мадлена,4:52:22,8844,Россия,Ж51
Толкач Дмитрий,4:52:23,8845,Россия,М34
Ворожейкина Татьяна,4:52:29,8846,Россия,Ж45
Рябова Ольга,4:52:31,8847,Россия,Ж32
Шархун Татьяна,4:52:32,8848,Россия,Ж33
Абдурахманов Кади,4:52:35,8849,Россия,М26
Лебедь Алексей,4:52:35,8850,Россия,М57
Большакова Олеся,4:52:37,8851,Россия,Ж34
Бельчин Александр,4:52:38,8852,Россия,М38
Пугачев Петр,4:52:38,8853,Россия,М63
Девяткин Владимир,4:52:41,8854,Россия,М27
Bisserier Vincent,4:52:42,8855,Франция,М35
Лыжин Иван,4:52:43,8856,Россия,М35
Звягина Юлия,4:52:44,8857,Россия,Ж34
Pain Alexandre,4:52:45,8858,Франция,М35
Головачев Андрей,4:52:45,8859,Россия,М36
Mertgen Bernd,4:52:46,8860,Германия,М70
Осипов Сергей,4:52:46,8861,Россия,М32
Исмагилов Марс,4:52:47,8862,Россия,М49
Кудашов Ренат,4:52:48,8863,Россия,М36
Куликов Антон,4:52:48,8864,Россия,М25
Чалышева Елена,4:52:49,8865,Россия,Ж41
Поздняков Максим,4:52:49,8866,Россия,М32
Большова Анастасия,4:52:50,8867,Россия,Ж28
Кабенина Анастасия,4:52:50,8868,Россия,Ж21
Тармосин Евгений,4:52:50,8869,Россия,М31
Прокофьев Алексей,4:52:51,8870,Россия,М38
Ионов Олег,4:52:51,8871,Россия,М31
Lishman Klarissa,4:52:51,8872,ЮАР,Ж37
Watson Willie,4:52:52,8873,ЮАР,М49
Логинов Виктор,4:52:52,8874,Россия,М36
Сокуренко Денис,4:52:53,8875,Украина,М33
Шишкин Виталий,4:52:55,8876,Россия,М35
Чихарев Сергей,4:52:57,8877,Россия,М27
Жулин Степан,4:52:59,8878,Россия,М37
Клименко Андрей,4:52:59,8879,Россия,М32
Ефимова Анна,4:53:01,8880,Россия,Ж36
Шутковский Юрий,4:53:01,8881,Россия,М50
Катаной Кристина,4:53:03,8882,Россия,Ж36
Федулова Юлия,4:53:03,8883,Россия,Ж21
Аханов Михаил,4:53:04,8884,Россия,М37
Rungrueang Narucha,4:53:04,8885,Таиланд,М36
Кирка Михаил,4:53:10,8886,Россия,М36
Keeree Yuphadee,4:53:11,8887,Таиланд,Ж59
Еськов Виталий,4:53:15,8888,Россия,М28
Мелешко Кирилл,4:53:16,8889,Россия,М27
Гусев Максим,4:53:16,8890,Россия,М28
Zakharov Alexander,4:53:19,8891,Россия,М39
Тарасова Екатерина,4:53:20,8892,Россия,Ж34
Ёсии Ая,4:53:20,8893,Япония,Ж45
Козоровицкая Анна,4:53:23,8894,Латвия,Ж35
Рудаков Сергей,4:53:24,8895,Россия,М33
Чумичев Андрей,4:53:24,8896,Россия,М34
Смирнов Александр,4:53:24,8897,Россия,М58
Сеслюкова Елена,4:53:24,8898,Россия,Ж30
Штыркин Михаил,4:53:24,8899,Россия,М41
Лукин Виталий,4:53:25,8900,Россия,М19
Гудкова Анна,4:53:27,8901,Россия,Ж26
