name,result,place,country,category
Альбанов Станислав,4:06:26,4581,Россия,М41
Алгасов Алексей,4:06:26,4582,Россия,М28
Руснак Игорь,4:06:27,4583,Россия,М44
Львова Ольга,4:06:27,4584,Россия,Ж30
Тарасюк Борис,4:06:27,4585,Россия,М39
Buono Denis,4:06:27,4586,Франция,М63
Азизова Зульфия,4:06:28,4587,Россия,Ж44
Pobegalov Georgii,4:06:29,4588,Россия,М30
Сорокин Николай,4:06:32,4589,Россия,М32
Воробьева Анастасия,4:06:33,4590,Россия,Ж33
Акулич Степан,4:06:34,4591,Россия,М31
Кишун Павел,4:06:35,4592,Россия,М26
Козлов Евгений,4:06:35,4593,Россия,М32
Корьев Александр,4:06:36,4594,Россия,М37
Киселёв Алексей,4:06:37,4595,Россия,М47
Elizarova Galina,4:06:37,4596,Россия,Ж24
Карпова Татьяна,4:06:38,4597,Россия,Ж33
Dalziel Craig,4:06:39,4598,Великобритания,М37
Фатеев Сергей,4:06:39,4599,Россия,М33
Thongyam Thanyarat,4:06:40,4600,Таиланд,Ж42
Krajcan Drazen,4:06:43,4601,Хорватия,М40
Кучерявенко Сергей,4:06:43,4602,Россия,М46
Черненков Дмитрий,4:06:43,4603,Россия,М36
Соймонов Михаил,4:06:45,4604,Россия,М32
Пастухов Павел,4:06:45,4605,Россия,М37
Кудряков Иван,4:06:46,4606,Россия,М38
Тарасова Надежда,4:06:46,4607,Россия,Ж66
Никитин Анатолий,4:06:47,4608,Россия,М39
Anosov Alexey,4:06:48,4609,Россия,М33
Вишневецкий Евгений,4:06:48,4610,Россия,М32
Hartman Benno,4:06:49,4611,Нидерланды,М51
Крючков Сергей,4:06:49,4612,Россия,М33
Шишкин Михаил,4:06:50,4613,Россия,М27
Berkal Alexandra,4:06:51,4614,Россия,Ж28
Зернов Максим,4:06:51,4615,Россия,М41
Адаев Артём,4:06:53,4616,Россия,М26
Brink Louis,4:06:54,4617,ЮАР,М47
Sutemyev Nikita,4:06:54,4618,Россия,М19
Краснов Сергей,4:06:55,4619,Россия,М39
Аленин Александр,4:06:56,4620,Россия,М37
Bogdanov Vitaly,4:06:58,4621,Россия,М38
Сысоев Андрей,4:06:58,4622,Россия,М28
Хмелев Андрей,4:06:59,4623,Россия,М40
Дробышевский Михаил,4:06:59,4624,Россия,М45
Ларионов Никита,4:06:59,4625,Россия,М28
Полковников Александр,4:07:01,4626,Россия,М29
Сафронов Юрий,4:07:01,4627,Россия,М37
Варда Диана,4:07:01,4628,Россия,Ж25
Хаустов Алексей,4:07:02,4629,Россия,М29
Кожухов Алексей,4:07:03,4630,Россия,М34
Шабловская Марина,4:07:03,4631,Россия,Ж33
Кулешов Андрей,4:07:03,4632,Россия,М36
Kranz Grzegorz,4:07:03,4633,Польша,М46
Могильный Иван,4:07:04,4634,Россия,М43
Герасимов Станислав,4:07:05,4635,Россия,М34
Усов Сергей,4:07:05,4636,Россия,М31
Беляков Александр,4:07:05,4637,Россия,М35
Шестаков Денис,4:07:06,4638,Россия,М36
Demin Anton,4:07:07,4639,Россия,М32
Пащенко Александр,4:07:07,4640,Россия,М45
Артемьев Сергей,4:07:10,4641,Россия,М57
Печерская Юлианна,4:07:12,4642,Россия,Ж32
Городецкий Антон,4:07:12,4643,Россия,М27
Ступко Ярослав,4:07:12,4644,Россия,М29
Нигматуллин Рамиль,4:07:12,4645,Россия,М56
Лазарев Сергей,4:07:12,4646,Россия,М43
Чукичев Никита,4:07:13,4647,Россия,М19
Harbinja Jasmin,4:07:13,4648,БоснияиГерцеговина,М34
Ступникова Вероника,4:07:15,4649,Россия,Ж26
Ильина Ирина,4:07:16,4650,Россия,Ж28
Mishchenkor Danila,4:07:16,4651,Россия,М36
Kalendareva Mariya,4:07:17,4652,Казахстан,Ж26
Милашкин Александр,4:07:18,4653,Россия,М40
Павлов Константин,4:07:19,4654,Россия,М41
Максакова Валентина,4:07:19,4655,Россия,Ж33
Pernot_Ep_Lescot Neily,4:07:21,4656,Франция,Ж57
Radikov Alexandr,4:07:21,4657,Россия,М22
Клименский Александр,4:07:22,4658,Россия,М32
Соколовский Алексей,4:07:22,4659,Россия,М26
Antonov Andrey,4:07:23,4660,Россия,М35
Zezin Anton,4:07:23,4661,Россия,М41
Milosevic Nikola,4:07:23,4662,Сербия,М48
Дементьев Николай,4:07:28,4663,Россия,М42
Степнов Алексей,4:07:29,4664,Россия,М35
Куненков Виталий,4:07:31,4665,Россия,М38
Загуменный Сергей,4:07:31,4666,Россия,М27
Тукаев Альберт,4:07:32,4667,Россия,М20
Котляров Павел,4:07:33,4668,Россия,М32
Борисова Екатерина,4:07:34,4669,Россия,Ж19
Tikhonenko Sergey,4:07:34,4670,Казахстан,М35
Пономарева Юлия,4:07:36,4671,Россия,Ж41
Перевалова Елена,4:07:38,4672,Россия,Ж38
Kocsis Antal,4:07:40,4673,Венгрия,М50
Горохов Виктор,4:07:41,4674,Россия,М55
Михайлов Матвей,4:07:42,4675,Россия,М20
Амаханов Расул,4:07:42,4676,Россия,М40
Белов Дмитрий,4:07:44,4677,Россия,М24
Поликарпов Петр,4:07:45,4678,Россия,М31
Fatin Anton,4:07:45,4679,Россия,М28
Дмитриев Дмитрий,4:07:45,4680,Россия,М32
Новиков Алексей,4:07:47,4681,Россия,М31
Осиюк Илья,4:07:47,4682,Россия,М34
Лозницкий Алексей,4:07:47,4683,Россия,М30
Рассказов Федор,4:07:49,4684,Россия,М25
Кондрацкий Павел,4:07:49,4685,Россия,М39
Черноталов Николай,4:07:50,4686,Россия,М35
Иванов Андрей,4:07:50,4687,Россия,М22
Васильев Никита,4:07:50,4688,Россия,М30
Olekhnovich Valentina,4:07:51,4689,Россия,Ж34
Баранов Александр,4:07:51,4690,Россия,М40
Ходырев Антон,4:07:52,4691,Россия,М24
Фурсов Павел,4:07:54,4692,Россия,М39
Лосев Константин,4:07:55,4693,Россия,М20
Балтабаев Павел,4:07:56,4694,Россия,М20
Мухаметзянов Рустам,4:07:57,4695,Россия,М36
Цыпленков Анатолий,4:08:00,4696,Россия,М25
Титов Сергей,4:08:00,4697,Россия,М34
Шугаев Денис,4:08:01,4698,Россия,М34
Елисеев Алексей,4:08:07,4699,Украина,М39
Терентьев Виктор,4:08:07,4700,Россия,М61
Погорелов Александр,4:08:07,4701,Россия,М34
Braud Jacques,4:08:10,4702,Франция,М54
Вышинский Антон,4:08:10,4703,Россия,М31
Ширинкин Максим,4:08:11,4704,Россия,М32
Gallo Michele,4:08:13,4705,Италия,М47
Щербак Алексей,4:08:14,4706,Россия,М43
Бочкарев Дмитрий,4:08:14,4707,Россия,М32
Karasev Artem,4:08:14,4708,Россия,М29
Батракова Полина,4:08:16,4709,Россия,Ж31
Плеханов Владимир,4:08:17,4710,Россия,М32
Суздалев Сергей,4:08:19,4711,Россия,М33
Kurilenko Ilya,4:08:19,4712,Россия,М47
Sokolov Vladimir,4:08:20,4713,Россия,М34
Шагин Юрий,4:08:20,4714,Россия,М42
Матюшенков Виктор,4:08:22,4715,Россия,М60
Степанов Алексей,4:08:22,4716,Россия,М31
Селезнёв Андрей,4:08:23,4717,Россия,М36
Кравченко Владимир,4:08:23,4718,Россия,М28
Зеленков Петр,4:08:24,4719,Россия,М38
Марковцева Элеонора,4:08:28,4720,Россия,Ж24
Егорова Ольга,4:08:28,4721,Россия,Ж43
Лисицин Руслан,4:08:28,4722,Россия,М38
Агафонов Павел,4:08:30,4723,Россия,М34
Coulon Regis,4:08:30,4724,Франция,М51
Чалкова Мария,4:08:31,4725,Россия,Ж26
Вилов Дмитрий,4:08:33,4726,Россия,М29
Филатова Екатерина,4:08:33,4727,Россия,Ж37
Kovalenko Georgy,4:08:35,4728,Россия,М41
Филонов Андрей,4:08:35,4729,Россия,М44
Кудрявцев Павел,4:08:35,4730,Россия,М44
Alekseev Aleksey,4:08:36,4731,Россия,М30
Минеев Александр,4:08:39,4732,Россия,М36
Батюк Алексей,4:08:40,4733,Россия,М33
Chernega Maksim,4:08:41,4734,Россия,М34
Zaytsev Anton,4:08:42,4735,Россия,М30
Климин Алексей,4:08:44,4736,Россия,М31
Александр Данилов,4:08:44,4737,Россия,М41
Колобов Михаил,4:08:44,4738,Россия,М28
Nordstrom Anton,4:08:46,4739,Швеция,М30
Van_Den_Heuvel Maurice,4:08:47,4740,Нидерланды,М49
Парахин Сергей,4:08:47,4741,Россия,М29
Володин Юрий,4:08:49,4742,Россия,М32
Левчук Ярослав,4:08:49,4743,Россия,М28
Kuzmin Vasiliy,4:08:49,4744,Россия,М39
Донцов Александр,4:08:49,4745,Россия,М27
Протасенко Станислав,4:08:50,4746,Россия,М39
Вязьмин Евгений,4:08:50,4747,Россия,М34
Буянов Евгений,4:08:51,4748,Россия,М60
Якимович Александр,4:08:51,4749,Россия,М32
Харлашкин Кирилл,4:08:52,4750,Россия,М29
Зайцев Олег,4:08:53,4751,Россия,М18
Агеев Денис,4:08:53,4752,Россия,М31
Дзюба Кирилл,4:08:54,4753,Россия,М28
Русакова Дарья,4:08:54,4754,Россия,Ж28
Morozov Alexander,4:08:54,4755,Россия,М34
Шендрик Денис,4:08:54,4756,Россия,М23
Романова Светлана,4:08:54,4757,Россия,Ж47
Алексеенко Ангелина,4:08:56,4758,Россия,Ж22
Noordermeer Ingeborg,4:08:56,4759,Нидерланды,Ж51
Тавабилов Эдуард,4:08:56,4760,Россия,М35
Sotskova Inessa,4:08:57,4761,Россия,Ж30
Гришаков Юрий,4:08:58,4762,Россия,М36
Курдышев Александр,4:09:00,4763,Россия,М35
Яременко Наталья,4:09:01,4764,Россия,Ж43
Trukhachev Roman,4:09:03,4765,Россия,М28
Мурашов Илья,4:09:03,4766,Россия,М28
Потокин Егор,4:09:04,4767,Россия,М32
Iamudomrak Khanin,4:09:04,4768,Таиланд,М43
Kaysina Irina,4:09:05,4769,Россия,Ж30
Чечнев Алексей,4:09:06,4770,Россия,М37
Гайдук Владимир,4:09:06,4771,Россия,М61
Ананьев Сергей,4:09:07,4772,Россия,М27
Новикова Анастасия,4:09:08,4773,Россия,Ж30
Распопов Антон,4:09:08,4774,Россия,М53
Якимов Виктор,4:09:09,4775,Россия,М63
Кузнецов Владимир,4:09:10,4776,Россия,М31
Vlasov Danylo,4:09:10,4777,Украина,М34
Polevaia Yulia,4:09:11,4778,Россия,Ж29
Нигаматов Эдуард,4:09:12,4779,Россия,М33
Gondalev Ivan,4:09:12,4780,Россия,М36
Лутовинов Илья,4:09:13,4781,Россия,М36
Сильвия Артин,4:09:13,4782,Россия,Ж43
Курбацкий Илья,4:09:13,4783,Россия,М36
Москаленко Антон,4:09:15,4784,Россия,М39
Soloveva Evgeniia,4:09:16,4785,Россия,Ж27
Седакова Евгения,4:09:16,4786,Россия,Ж32
Kuznetsova Yuliya,4:09:16,4787,Россия,Ж27
Лушников Роман,4:09:17,4788,Россия,М26
Selionov Igor,4:09:17,4789,Россия,М41
Саргаев Валерий,4:09:18,4790,Россия,М35
Гиринская Елена,4:09:18,4791,Россия,Ж32
Fedorov Konstantin,4:09:19,4792,Россия,М34
Девкина Анна,4:09:21,4793,Россия,Ж33
Аксененков Федор,4:09:22,4794,Россия,М35
Третьяков Андрей,4:09:24,4795,Россия,М26
Долженко Денис,4:09:24,4796,Россия,М39
Trusova Kristina,4:09:24,4797,Россия,Ж30
Лазарев Евгений,4:09:26,4798,Россия,М28
Лихачёв Александр,4:09:28,4799,Россия,М28
Денисов Михаил,4:09:30,4800,Россия,М29
Шихалев Алексей,4:09:30,4801,Россия,М55
Grishin Dmitry,4:09:31,4802,Россия,М29
Киреев Ярослав,4:09:31,4803,Россия,М32
Смирнов Вячеслав,4:09:31,4804,Россия,М58
Kordya Denis,4:09:33,4805,Россия,М34
Ушаков Александр,4:09:33,4806,Россия,М34
Korte Popke,4:09:34,4807,Нидерланды,М47
Шумилов Алексей,4:09:34,4808,Россия,М41
Bashin Fedor,4:09:35,4809,Россия,М40
Непомнящих Анатолий,4:09:36,4810,Украина,М31
Карташова Юлия,4:09:37,4811,Россия,Ж36
Fedyunin Andrei,4:09:37,4812,Россия,М34
Мерцалова Александра,4:09:37,4813,Россия,Ж28
Язовская Елена,4:09:38,4814,Россия,Ж31
Пустошкин Владислав,4:09:39,4815,Россия,М38
Ким Юрий,4:09:41,4816,Россия,М60
Melnikov Fedor,4:09:41,4817,Россия,М33
Смирнов Павел,4:09:41,4818,Россия,М31
Федоров Виктор,4:09:41,4819,Россия,М59
Харламов Михаил,4:09:43,4820,Россия,М29
Cremieux Alexis,4:09:43,4821,Франция,М47
Боклаг Александр,4:09:44,4822,Россия,М39
Ефимов Константин,4:09:46,4823,Россия,М21
Бартош Максим,4:09:46,4824,Россия,М35
Orlov Maxim,4:09:47,4825,Германия,М39
Orlov Daria,4:09:48,4826,Германия,Ж40
Смирнов Виктор,4:09:48,4827,Россия,М54
Olivson Maxim,4:09:49,4828,Россия,М19
Пишин Александр,4:09:50,4829,Россия,М31
Van_Der_Pol Karel,4:09:50,4830,Нидерланды,М56
Сморкалова Татьяна,4:09:52,4831,Россия,Ж39
Кислов Тихон,4:09:52,4832,Россия,М23
Васкань Ирина,4:09:52,4833,Россия,Ж26
Колбацков Андрей,4:09:52,4834,Россия,М30
Бренти Франсуа,4:09:54,4835,Франция,М35
Короткий Александр,4:09:54,4836,Россия,М36
Попов Антон,4:09:55,4837,Россия,М36
Брауземанн Павел,4:09:56,4838,Россия,М36
Ушаков Алексей,4:09:56,4839,Россия,М41
Shchekina Elina,4:09:57,4840,Россия,Ж28
Noordermeer Adrianus,4:09:58,4841,Нидерланды,М57
Захаров Сергей,4:09:59,4842,Россия,М50
Подгорный Андрей,4:09:59,4843,Россия,М38
Kuleshin Alexey,4:09:59,4844,Россия,М36
Дубовик Александр,4:10:02,4845,Россия,М38
Гусляков Михаил,4:10:02,4846,Россия,М26
Зайцев Алексей,4:10:03,4847,Россия,М30
Фишкина Яна,4:10:04,4848,Россия,Ж28
Николаев Николай,4:10:04,4849,Россия,М33
Закружных Игорь,4:10:06,4850,Россия,М30
Ибрагимов Евгений,4:10:07,4851,Россия,М29
Кубли Сергей,4:10:09,4852,Россия,М57
Sikorskiy Nikolay,4:10:10,4853,Россия,М33
Еремейцев Егор,4:10:12,4854,Россия,М27
Гришин Алексей,4:10:12,4855,Россия,М22
Потапов Сергей,4:10:12,4856,Россия,М36
Репникова Виктория,4:10:13,4857,Россия,Ж30
Rozemeijer Kees,4:10:14,4858,Нидерланды,М60
Волгушев Николай,4:10:14,4858,Россия,М31
Kasemsarn Nattapat,4:10:17,4860,Таиланд,М25
Звёздочкина Наталия,4:10:17,4861,Россия,Ж30
Жиделев Алексей,4:10:18,4862,Россия,М35
Ильичев Игорь,4:10:20,4863,Россия,М37
Ганя Денис,4:10:23,4864,Молдавия,М37
Ефанов Кирилл,4:10:23,4865,Россия,М25
Петухов Артём,4:10:23,4866,Россия,М35
Юдин Алексей,4:10:24,4867,Россия,М33
Баранов Максим,4:10:24,4868,Россия,М28
Garrett Timothy,4:10:25,4869,США,М41
Рыбакова Анна,4:10:26,4870,Россия,Ж46
Стрельникова Юлия,4:10:26,4871,Россия,Ж31
Павельев Николай,4:10:28,4872,Россия,М34
Дьячков Сергей,4:10:28,4873,Россия,М31
Шпакова Инна,4:10:29,4874,Россия,Ж29
Gubeladze Aleksandr,4:10:30,4875,Россия,М28
Брюховецкий Николай,4:10:31,4876,Россия,М42
Усачёв Дмитрий,4:10:33,4877,Россия,М35
Шишкин Алексей,4:10:33,4878,Россия,М34
Anento_Angles Jorge_Luis,4:10:33,4879,Испания,М49
Александров Валентин,4:10:34,4880,Россия,М39
Федоров Владимир,4:10:35,4881,Россия,М26
Сидоров Валентин,4:10:36,4882,Россия,М33
Хрусталев Илья,4:10:36,4883,Россия,М31
Суханов Сергей,4:10:37,4884,Россия,М49
Апокин Артем,4:10:38,4885,Россия,М38
Титов Константин,4:10:38,4886,Россия,М43
Романов Иван,4:10:39,4887,Россия,М34
Zavarov Konstantin,4:10:40,4888,Россия,М29
Shin Dmitry,4:10:41,4889,Россия,М37
Иващенко Денис,4:10:42,4890,Россия,М37
Александров Алексей,4:10:44,4891,Россия,М31
Гаврилов Паша,4:10:46,4892,Россия,М26
Шальнов Евгений,4:10:50,4893,Россия,М27
Сысойкин Евгений,4:10:50,4894,Россия,М59
Валиуллин Артур,4:10:50,4895,Россия,М44
Кудинов Сергей,4:10:50,4896,Россия,М21
Lee Kwok_Hung,4:10:50,4897,КНР,М50
Новиков Сергей,4:10:51,4898,Россия,М42
Pyanykh Timur,4:10:51,4899,Россия,М42
Чуркина Мария,4:10:52,4900,Россия,Ж35
Милеев Антон,4:10:52,4900,Россия,М37
Герасименко Андрей,4:10:56,4902,Россия,М50
Коптяев Виктор,4:10:56,4903,Россия,М55
Кильчицкий Анатолий,4:10:57,4904,Белоруссия,М73
Макеев Константин,4:11:00,4905,Россия,М31
Лантрат Андрей,4:11:01,4906,Россия,М40
Карсанов Алан,4:11:01,4907,Россия,М32
Снегов Николай,4:11:02,4908,Россия,М26
Леонова Татьяна,4:11:02,4909,Россия,Ж30
Краснов Евгений,4:11:02,4910,Россия,М34
Mudrov Alexandr,4:11:02,4911,Россия,М34
Гайдуков Михаил,4:11:02,4912,Россия,М47
Тарасов Максим,4:11:03,4913,Россия,М27
Парфёнов-Стромский Олег,4:11:03,4914,Россия,М35
Кузнецов Алексей,4:11:03,4915,Россия,М39
Егоров Константин,4:11:04,4916,Россия,М40
Дурягин Евгений,4:11:04,4917,Россия,М33
Павлуцкий Роман,4:11:06,4918,Россия,М24
Дементьев Павел,4:11:07,4919,Россия,М22
Lopez Juan,4:11:08,4920,Испания,М46
Malyshev Dmitriy,4:11:08,4921,Россия,М40
Терентьева Екатерина,4:11:11,4922,Россия,Ж24
Синичкина Ольга,4:11:12,4923,Россия,Ж37
Разумов Вячеслав,4:11:14,4924,Россия,М31
Loban Evgeny,4:11:15,4925,Россия,М29
Куприянов Александр,4:11:16,4926,Россия,М27
Сухарев Александр,4:11:16,4927,Россия,М43
Komarinets Maxim,4:11:17,4928,Россия,М19
Гоманок Ангелина,4:11:18,4929,Россия,Ж50
Майер Сергей,4:11:18,4930,Россия,М43
Мальцев Владимир,4:11:18,4931,Россия,М33
Zakharova Natalia,4:11:23,4932,Россия,Ж30
Доценко Илья,4:11:24,4933,Казахстан,М31
Румянцев Михаил,4:11:25,4934,Россия,М43
Альгешкина Ольга,4:11:25,4935,Россия,Ж34
Валиахметов Артем,4:11:26,4936,Россия,М34
Арзамасцева Марина,4:11:26,4937,Россия,Ж33
Патрохин Сергей,4:11:26,4938,Россия,М43
Казанцев Олег,4:11:27,4939,Россия,М57
Каличинская Олеся,4:11:27,4940,Россия,Ж44
Филиппов Владимир,4:11:27,4941,Россия,М48
Михалев Ринат,4:11:27,4942,Россия,М31
Тимаев Евгений,4:11:29,4943,Россия,М31
Небесных Дмитрий,4:11:29,4944,Россия,М39
Карпенко Степан,4:11:30,4945,Россия,М35
Tarasov Artur,4:11:31,4946,Россия,М34
Karazhanets Maryna,4:11:31,4947,Белоруссия,Ж31
Hengsawad Sarawut,4:11:31,4948,Таиланд,М39
Amornjarusontikul Pongchet,4:11:32,4949,Таиланд,М38
Чайкин Михаил,4:11:32,4950,Россия,М38
Hay Andrew,4:11:34,4951,НоваяЗеландия,М42
Gogolev Maxim,4:11:34,4952,Россия,М39
Колбасин Роман,4:11:34,4953,Россия,М22
Gismatov Kirill,4:11:35,4954,Россия,М29
Mueller Joerg,4:11:36,4955,ЮАР,М43
Слабицкий Семён,4:11:37,4956,Россия,М35
Potapov Maxim,4:11:37,4957,Россия,М32
Глебов Кирилл,4:11:38,4958,Россия,М26
Кондрашов Алексей,4:11:38,4959,Россия,М48
Суворов Алексей,4:11:42,4960,Россия,М22
Татевян Георгий,4:11:42,4961,Россия,М55
Родионов Анатолий,4:11:45,4962,Россия,М40
Шлапаков Николай,4:11:46,4963,Россия,М46
Фантаев Никита,4:11:46,4964,Россия,М29
Voronin Sergey,4:11:46,4965,Россия,М46
Стаф Владислав,4:11:47,4966,Россия,М26
Da_Conceicao_Diallo Oumar,4:11:47,4967,Кабо-Верде,М48
Алейников Виталий,4:11:48,4968,Россия,М47
Falconer Andrew,4:11:49,4969,Великобритания,М47
Мамаев Александр,4:11:49,4970,Россия,М32
Кондратьева Ксения,4:11:50,4971,Россия,Ж37
Забродинов Андрей,4:11:50,4972,Россия,М41
Петров Дмитрий,4:11:50,4973,Россия,М39
Харитонов Александр,4:11:51,4974,Россия,М31
Titov Leonid,4:11:51,4975,Россия,М26
Врацкий Олег,4:11:52,4976,Россия,М33
Янгуразов Руслан,4:11:52,4977,Россия,М34
Claus Michael_Helmut,4:11:53,4978,Германия,М63
Micic Srecko,4:11:54,4979,Сербия,М60
Фетина Евгения,4:11:54,4980,Россия,Ж36
Беляев Алексей,4:11:54,4981,Россия,М37
Видякин Алексей,4:11:55,4982,Россия,М36
Ветчинов Николай,4:11:55,4983,Россия,М28
Демкин Виталий,4:11:55,4984,Россия,М55
Чуркина Ирина,4:11:56,4985,Россия,Ж31
Быховская Татьяна,4:11:56,4986,Россия,Ж38
Krasnitskiy Boris,4:11:56,4987,Россия,М31
Киселев Игорь,4:11:56,4988,Россия,М40
Волошин Максим,4:11:57,4989,Россия,М35
Боровченко Евгения,4:11:59,4990,Россия,Ж29
Барковский Виктор,4:12:00,4991,Россия,М72
Кадочников Антон,4:12:00,4992,Россия,М31
Калашников Павел,4:12:00,4993,Россия,М32
Барбаш Олег,4:12:03,4994,Россия,М28
Семин Максим,4:12:03,4995,Россия,М30
Усачев Никита,4:12:07,4996,Россия,М21
Захряпин Дмитрий,4:12:07,4997,Россия,М26
Kwasny Stanislaw,4:12:07,4997,Польша,М63
Новиков Евгений,4:12:07,4999,Россия,М38
Глущенко Даниил,4:12:07,5000,Россия,М21
Грешнер Георгий,4:12:09,5001,Россия,М43
Иванушко Андрей,4:12:11,5002,Россия,М22
Титов Дмитрий,4:12:11,5003,Россия,М36
Хафизов Марк,4:12:11,5004,Россия,М34
Калугина Дарья,4:12:13,5005,Россия,Ж35
Goya_del_Amo Miguel_Angel,4:12:13,5006,Испания,М55
Bessonov Vladislav,4:12:14,5007,Россия,М32
Буянова Екатерина,4:12:15,5008,Россия,Ж28
Milov Sergey,4:12:15,5009,Россия,М22
Sergeichev Ivan,4:12:16,5010,Россия,М41
Abdulin Ildar,4:12:16,5011,Россия,М38
Амельченко Александр,4:12:16,5012,Россия,М27
Михеев Вадим,4:12:17,5013,Россия,М28
Troester Heinrich,4:12:18,5014,Австрия,М65
Вениаминова Дарья,4:12:19,5015,Россия,Ж30
Буклякова Алёна,4:12:19,5016,Россия,Ж26
Харитонова Наталья,4:12:20,5017,Россия,Ж27
Мартынов Денис,4:12:20,5018,Россия,М30
Решетникова Светлана,4:12:21,5019,Россия,Ж33
Gurkin Evgeny,4:12:21,5020,Россия,М36
Sivolapov Sergey,4:12:21,5021,Россия,М32
Пешнина Ольга,4:12:21,5022,Россия,Ж28
Варфоломеев Александр,4:12:22,5023,Россия,М26
Никулин Сергей,4:12:22,5024,Россия,М39
Раздобудько Анатолий,4:12:23,5025,Россия,М34
Игнатьев Владимир,4:12:23,5026,Россия,М45
Turovtsev Denis,4:12:23,5026,Россия,М48
Кулятин Андрей,4:12:23,5028,Россия,М30
Drozdova Anastasia,4:12:24,5029,Россия,Ж27
Бир Сергей,4:12:24,5030,Россия,М33
Колесов Филипп,4:12:25,5031,Россия,М21
Миронов Алексей,4:12:25,5032,Россия,М40
Бугаев Леонид,4:12:26,5033,Россия,М41
Новикова Кристина,4:12:27,5034,Россия,Ж30
Горбачев Илья,4:12:27,5035,Россия,М35
Андреев Александр,4:12:29,5036,Украина,М31
Лопатко Олеся,4:12:29,5037,Россия,Ж40
Сабирова Дина,4:12:30,5038,Россия,Ж40
Гермогенова Ульяна,4:12:30,5039,Россия,Ж30
Котлобай Эдуард,4:12:33,5040,Россия,М44
Srithanon Eiamchan,4:12:34,5041,Таиланд,М39
Kim Arseniy,4:12:34,5042,Россия,М28
Крамарь Алексей,4:12:34,5043,Россия,М45
Gvozdeva Victoria,4:12:34,5044,Россия,Ж32
Митин Андрей,4:12:36,5045,Россия,М31
Evgrafov Dmitry,4:12:38,5046,Россия,М41
Nimberg Henk,4:12:39,5047,Нидерланды,М56
Сергеева Ирина,4:12:39,5048,Россия,Ж34
Яременко Виталий,4:12:40,5049,Россия,М43
Никулин Вячеслав,4:12:42,5050,Россия,М32
Holmgren David,4:12:43,5051,Швеция,М34
Хижнякова Анна,4:12:43,5052,Россия,Ж33
Кривошеина Екатерина,4:12:43,5053,Россия,Ж29
Snetkov Nikolay,4:12:43,5054,Россия,М29
Чекалина Вера,4:12:44,5055,Россия,Ж41
Голев Алексей,4:12:45,5056,Россия,М22
Герман Макар,4:12:45,5057,Россия,М37
Voronkov Kirill,4:12:45,5058,Россия,М29
Перевощиков Константин,4:12:46,5059,Россия,М26
Волошин Владимир,4:12:46,5060,Россия,М43
Болдырев Владимир,4:12:48,5061,Россия,М30
Хамидуллин Артур,4:12:48,5062,Россия,М31
Кривошеев Владимир,4:12:48,5063,Россия,М34
Щербаков Вячеслав,4:12:49,5064,Россия,М33
Лачинов Олег,4:12:49,5065,Россия,М31
Степанова Полина,4:12:50,5066,Россия,Ж23
Kalinin Anatoly,4:12:51,5067,Россия,М48
Клиндухов Денис,4:12:51,5068,Россия,М27
Агибалов Андрей,4:12:52,5069,Россия,М24
Видясова Ирина,4:12:53,5070,Россия,Ж29
Сумзина Светлана,4:12:53,5071,Россия,Ж34
Шадурко Олег,4:12:54,5072,Россия,М44
Tsarev Maxim,4:12:54,5073,Россия,М28
Викторович Антон,4:12:55,5074,Россия,М27
Нижник Леонид,4:12:57,5075,Россия,М48
Чавлытко Евгений,4:12:59,5076,Белоруссия,М36
Колкозев Вячеслав,4:12:59,5077,Россия,М48
Тимошенков Павел,4:13:00,5078,Россия,М31
Руденко Ксения,4:13:00,5079,Россия,Ж29
Попов Василий,4:13:00,5080,Россия,М28
Володина Юлия,4:13:02,5081,Россия,Ж48
Чирков Станислав,4:13:03,5082,Россия,М35
Васильев Александр,4:13:04,5083,Россия,М41
Sarychev Oleg,4:13:05,5084,Россия,М30
Шиков Дмитрий,4:13:05,5085,Россия,М36
Синюхин Антон,4:13:06,5086,Россия,М30
Шмидт Надежда,4:13:08,5087,Россия,Ж25
Пантявина Ксения,4:13:09,5088,Россия,Ж31
Салтанова Анна,4:13:09,5089,Россия,Ж29
Семенова Дарья,4:13:09,5090,Россия,Ж30
Новоселов Сергей,4:13:10,5091,Россия,М41
Терентьев Владимир,4:13:10,5092,Россия,М68
Хохлов Игорь,4:13:12,5093,Россия,М34
Чувикин Эдуард,4:13:13,5094,Россия,М47
Muryshova Valeriya,4:13:13,5095,Россия,Ж32
Верхорубова Анастасия,4:13:14,5096,Россия,Ж36
Gyimothy Tamas,4:13:14,5097,Венгрия,М39
Федосеев Алексей,4:13:16,5098,Россия,М66
Астахов Иван,4:13:16,5099,Россия,М30
Сентюрин Дмитрий,4:13:16,5100,Россия,М30
Голенев Дмитрий,4:13:17,5101,Россия,М30
Нагдасёв Алексей,4:13:20,5102,Россия,М41
Лукина Светлана,4:13:20,5103,Россия,Ж40
Мешков Михаил,4:13:20,5104,Россия,М42
Goreninov Konstantin,4:13:22,5105,Россия,М34
Белокопытов Олег,4:13:22,5106,Россия,М53
Konovalov Yury,4:13:23,5107,Россия,М36
Сергеева Елена,4:13:23,5107,Россия,Ж34
Карайчев Александр,4:13:23,5109,Россия,М35
Байкалов Захар,4:13:24,5110,Россия,М37
Краснов Михаил,4:13:25,5111,Россия,М21
